entry	sub	record	desc	stride	verts	indices	restarts	minx	maxx	miny	maxy	minz	maxz
68	18	0	0	28	61	83	15	-2.3884	2.3884	-0.0000	0.3500	-2.3884	2.3884
68	18	1	0	28	137	181	33	-0.6242	0.6242	-2.3895	0.5409	-2.1961	1.9411
68	18	1	1	28	44	54	10	-0.3126	0.3125	-1.8554	-0.0603	-2.1961	0.7891
68	19	0	0	28	34	39	5	-2.3887	2.3887	-0.0000	0.3500	-2.3888	2.3887
68	19	1	0	28	87	117	23	-0.3571	0.3571	-1.7552	0.5409	-2.1961	1.9411
68	19	1	1	28	46	61	13	-0.4625	0.4625	-2.3895	-0.0603	-2.1961	0.7891
68	20	0	0	28	8	8	0	-2.3887	2.3887	0.3500	0.3500	-2.3888	2.3887
68	20	1	0	28	45	63	11	-0.4625	0.4625	-2.3895	0.5409	-2.2842	1.9411
68	21	0	0	28	4	4	0	-2.5337	2.5337	0.3062	0.3062	-2.5337	2.5336
68	21	1	0	28	16	19	3	-0.1839	0.1839	-1.3512	0.5409	-2.2842	0.9415
68	22	0	0	28	61	83	15	-2.3884	2.3884	-0.0000	0.3500	-2.3884	2.3884
68	23	0	0	28	34	39	5	-2.3887	2.3887	-0.0000	0.3500	-2.3888	2.3887
68	24	0	0	28	8	8	0	-2.3887	2.3887	0.3500	0.3500	-2.3888	2.3887
68	25	0	0	28	4	4	0	-2.5337	2.5337	0.3062	0.3062	-2.5337	2.5336
70	18	0	0	28	128	157	29	-1.4084	1.4084	1.7094	6.5322	1.5339	17.3260
70	18	0	1	28	247	311	54	-2.3658	2.3658	0.0000	8.9754	0.0000	17.7075
70	18	1	0	28	24	29	5	-0.9991	0.9991	4.5106	4.6505	10.8160	11.0837
70	19	0	0	28	84	102	18	-1.3974	1.3974	1.7094	4.1093	6.9309	13.0865
70	19	0	1	28	197	255	48	-2.3658	2.3658	0.0000	8.7531	0.0000	17.7075
70	19	1	0	28	24	29	5	-0.9991	0.9991	4.5106	4.6505	10.8160	11.0837
70	20	0	0	28	87	110	21	-2.3229	2.3229	0.0000	3.7448	0.0000	17.7075
70	21	0	0	28	19	24	3	-2.3229	2.3229	0.0000	1.8025	0.0000	17.7075
70	22	0	0	28	20	24	4	-1.4084	1.4084	1.7094	2.6916	1.5339	17.3260
70	22	0	1	28	35	49	6	-2.3658	2.3658	0.0000	1.8025	0.0000	17.7075
70	23	0	0	28	25	39	6	-2.3658	2.3658	0.0000	1.8025	0.0000	17.7075
70	24	0	0	28	19	24	3	-2.3229	2.3229	0.0000	1.8025	0.0000	17.7075
70	25	0	0	28	19	24	3	-2.3229	2.3229	0.0000	1.8025	0.0000	17.7075
72	10	0	0	28	2921	4489	775	-7.2386	7.2386	-1.2032	3.3952	-6.9985	14.3184
72	10	0	1	28	34	41	7	-1.6298	1.6298	-0.7154	1.4500	-3.8527	9.0691
72	10	0	2	28	132	165	32	-1.7045	1.7045	-0.8949	1.0738	-5.8844	3.1704
72	10	0	3	28	266	327	51	-7.2829	7.2829	-0.1389	0.1341	-1.9847	0.0951
72	10	1	0	28	4	4	0	-0.0943	0.0943	1.4749	1.6272	9.0503	9.2016
72	10	1	1	28	60	125	19	-0.4115	0.4115	1.1751	1.8377	7.1277	9.9563
72	10	2	0	28	586	741	139	-5.9406	5.9406	-1.1938	0.2947	-2.2843	2.5371
72	10	2	1	28	1752	2407	479	-6.0835	6.0835	-1.4419	0.0376	-2.2244	2.8269
72	10	3	0	28	490	625	119	-5.9406	5.9406	-0.3172	0.2947	-2.2843	1.9799
72	10	3	1	28	2034	2591	515	-6.2232	6.2232	-0.6817	0.1635	-2.5416	2.9396
72	10	4	0	28	296	363	67	-4.5799	4.5799	-0.1179	0.2947	-1.7308	1.9799
72	10	4	1	28	288	451	59	-4.8881	4.8881	-0.7515	-0.0844	-1.4235	2.8348
72	11	0	0	28	876	1303	233	-7.1926	7.1926	-1.2032	3.3952	-6.9985	13.5458
72	11	0	1	28	138	187	39	-7.3046	7.3046	-0.1606	0.1558	-1.9847	0.1279
72	11	1	0	28	38	58	6	-0.4115	0.4115	1.1795	1.8377	7.1277	10.0479
72	11	2	0	28	226	305	61	-5.9406	5.9406	-1.1938	0.3075	-2.2415	2.5371
72	11	2	1	28	872	1191	231	-6.0835	6.0835	-1.4419	0.0376	-2.2259	2.8549
72	11	3	0	28	182	245	49	-5.9406	5.9406	-0.3172	0.3075	-2.2415	1.9799
72	11	3	1	28	486	635	119	-6.2232	6.2232	-0.6810	0.1632	-2.5423	2.9396
72	11	4	0	28	132	167	31	-4.5799	4.5799	-0.1179	0.3075	-1.7301	1.9799
72	11	4	1	28	88	167	23	-4.9087	4.9087	-0.8200	-0.0159	-1.4242	2.8348
72	12	0	0	28	144	192	40	-7.1520	7.1520	-0.9155	3.2308	-7.5718	13.5458
72	13	0	0	28	6	7	1	-7.1068	7.1068	0.0000	0.0000	-6.0091	13.5458
74	10	0	0	28	275	460	72	-6.5439	6.5439	-1.2179	1.1508	-5.3627	5.4113
74	10	1	0	28	24	31	7	-0.0523	0.0523	-0.9152	0.9152	-0.0111	0.0111
74	11	0	0	28	135	215	33	-6.5439	6.5439	-1.1716	1.1414	-5.3627	5.4113
74	11	1	0	28	24	31	7	-0.0523	0.0523	-0.9152	0.9152	-0.0111	0.0111
74	12	0	0	28	82	125	22	-6.5439	6.5439	-0.8727	1.1414	-5.3627	5.4113
74	13	0	0	28	6	7	1	-4.0511	4.0511	-0.3399	0.3399	-5.3549	2.3632
76	6	0	0	28	19	23	4	-0.1819	0.1819	-0.6357	0.0331	-0.0331	1.8330
76	6	0	1	28	136	186	40	-0.7428	0.7428	-0.9336	-0.0339	0.9531	5.1000
76	6	1	0	28	1546	2576	462	-4.8580	4.8580	-1.4113	3.2540	-10.1540	5.0834
76	6	1	1	28	22	29	5	-0.5525	0.5525	-0.5752	0.6919	-6.8622	3.7019
76	6	1	2	28	267	427	79	-0.7831	0.7831	-0.6573	3.3000	-10.6960	4.5254
76	6	1	3	28	250	327	51	-5.1462	5.1462	-0.2729	0.2260	-1.8330	1.0362
76	6	2	0	28	37	57	9	-0.7428	0.7428	-0.9360	-0.5000	-5.1000	-0.9560
76	6	3	0	28	6	9	1	-0.2160	0.2160	-0.0559	0.0001	0.0000	0.5440
76	6	4	0	28	4	4	0	-0.1000	0.1000	0.6380	0.8030	-7.0800	-6.9669
76	6	4	1	28	60	134	18	-0.4301	0.4301	0.4880	1.1612	-7.6400	-4.3097
76	6	5	0	28	31	41	8	-0.4240	0.0000	-0.0890	0.0600	0.0820	0.9660
76	6	6	0	28	18	22	4	-0.4240	0.0000	-0.1080	0.0003	0.0820	0.9660
76	6	7	0	28	18	22	4	-0.0000	0.4240	-0.1080	0.0003	0.0820	0.9660
76	6	8	0	28	31	38	7	-0.0000	0.4240	-0.0890	0.0600	0.0820	0.9660
76	6	9	0	28	38	46	8	-2.5694	0.0660	0.0000	0.1822	-0.0682	0.8133
76	6	10	0	28	38	49	9	-0.0660	2.5694	-0.0000	0.1822	-0.0682	0.8133
76	6	11	0	28	30	42	8	-0.4593	4.0689	-0.0000	0.1840	-0.6255	0.0629
76	6	12	0	28	30	36	6	-4.0689	0.4593	0.0000	0.1840	-0.6255	0.0629
76	6	13	0	28	31	43	8	0.0000	1.8505	-0.0970	0.0580	-1.2228	1.5600
76	6	14	0	28	31	46	9	-1.8505	-0.0000	-0.0970	0.0580	-1.2228	1.5600
76	6	15	0	28	40	51	11	-0.0000	2.7969	-0.0800	0.0800	-0.0274	0.7208
76	6	16	0	28	168	195	27	-4.0330	4.0331	-0.3924	0.0539	-2.3202	0.9078
76	6	16	1	28	544	707	131	-4.1730	4.1730	-0.6307	-0.1350	-3.2390	1.0391
76	6	17	0	28	51	76	13	0.0000	0.2884	-0.4293	0.0008	-0.0926	0.0606
76	6	18	0	28	32	49	9	-0.5897	0.0000	-0.0374	0.0374	-0.0966	0.0483
76	6	19	0	28	8	9	1	-0.0116	0.1826	-0.1267	0.0056	0.0000	0.0000
76	6	20	0	28	8	9	1	-0.0112	0.1988	-0.0007	0.0877	0.0004	0.0004
76	6	21	0	28	32	66	12	-0.0796	0.0792	-0.2181	0.2181	-0.2181	0.2181
76	6	22	0	28	3	3	0	-0.0069	0.0070	-0.0006	0.0006	-0.0020	0.0020
76	6	23	0	28	8	9	1	-0.0063	0.0063	-0.0212	0.0202	-0.6913	0.0004
76	6	24	0	28	8	9	1	-0.0061	0.0063	-0.0212	0.0202	-0.2493	0.0004
76	6	25	0	28	33	50	8	-0.6984	0.8186	-0.0319	0.0724	-0.0000	0.4640
76	6	26	0	28	24	31	4	-0.8564	0.8756	-0.4336	-0.0000	-0.6427	0.0000
76	6	27	0	28	22	36	6	-0.8564	0.8756	-0.4336	-0.0000	-0.0000	0.6427
76	6	28	0	28	8	9	1	-0.0052	0.0052	-0.2231	0.2707	-0.0258	0.0258
76	6	29	0	28	3	3	0	-0.0421	0.0421	-0.0000	0.0346	-0.0239	0.0000
76	6	30	0	28	8	9	1	-0.0614	0.0610	-0.6326	-0.0000	-0.0000	0.0000
76	6	31	0	28	8	9	1	-0.0614	0.0610	-0.6422	0.0000	-0.0000	-0.0000
76	6	32	0	28	26	52	10	-0.1215	0.0685	-1.1434	0.0190	-0.0704	0.0685
76	6	33	0	28	3	3	0	-0.0126	0.0126	-0.0000	-0.0000	-0.0000	0.0126
76	6	34	0	28	20	24	4	-0.0381	0.0509	-0.1245	0.2068	-0.0639	0.0639
76	6	35	0	28	34	56	8	-0.0906	0.0906	-0.3222	0.3222	-0.3222	0.3222
76	6	36	0	28	8	19	3	-0.0404	0.0404	0.0000	0.4819	-0.0404	0.0404
76	6	37	0	28	12	24	4	-0.0623	0.0623	-0.6477	0.0000	-0.0623	0.0623
76	6	38	0	28	3	3	0	-0.0421	0.0421	0.0000	0.0346	0.0000	0.0239
76	6	39	0	28	8	9	1	-0.0614	0.0610	-0.6326	-0.0000	-0.0000	0.0000
76	6	40	0	28	8	9	1	-0.0614	0.0610	-0.6422	0.0000	0.0000	0.0000
76	6	41	0	28	26	52	10	-0.1215	0.0685	-1.1434	0.0190	-0.0685	0.0704
76	6	42	0	28	3	3	0	-0.0126	0.0126	0.0000	0.0000	-0.0126	-0.0000
76	6	43	0	28	20	24	4	-0.0381	0.0509	-0.1245	0.2068	-0.0639	0.0639
76	6	44	0	28	86	113	27	-2.2116	-2.0305	-0.3222	0.3222	-0.3222	0.3222
76	6	45	0	28	8	19	3	-0.0404	0.0404	0.0000	0.4819	-0.0404	0.0404
76	6	46	0	28	12	24	4	-0.0623	0.0623	-0.6477	-0.0000	-0.0623	0.0623
76	6	47	0	28	8	9	1	-0.0052	0.0052	-0.2231	0.2707	-0.0258	0.0258
76	7	0	0	28	568	1102	110	-4.8540	4.8540	-1.4070	3.2981	-10.1540	5.0812
76	7	1	0	28	12	24	2	-0.4203	-0.0413	-0.0305	0.0330	0.0781	0.9545
76	7	2	0	28	12	24	2	-0.4203	-0.0414	-0.1079	-0.0180	0.0781	0.9545
76	7	3	0	28	12	24	2	0.0414	0.4203	-0.1079	-0.0180	0.0781	0.9545
76	7	4	0	28	12	24	2	0.0413	0.4203	-0.0305	0.0330	0.0781	0.9545
76	7	5	0	28	30	57	5	-2.5668	0.0627	0.0007	0.0911	-0.0067	0.8060
76	7	6	0	28	30	57	5	-0.0627	2.5668	0.0007	0.0911	-0.0067	0.8060
76	7	7	0	28	12	24	2	-0.4461	4.0667	0.0044	0.0920	-0.6181	0.0016
76	7	8	0	28	12	24	2	-4.0667	0.4461	0.0044	0.0920	-0.6181	0.0016
76	7	9	0	28	18	32	2	0.0109	1.8441	-0.0812	0.0285	-1.1976	1.3252
76	7	10	0	28	18	32	2	-1.8441	-0.0109	-0.0812	0.0285	-1.1976	1.3252
76	7	11	0	28	12	24	2	0.0075	2.7380	-0.0000	0.0000	0.0017	0.7123
78	6	0	0	28	105	134	26	-1.0180	1.0180	-0.9120	0.1370	-0.7843	8.0228
78	6	1	0	28	2155	3441	627	-6.3100	6.3100	-0.9120	2.9016	-11.7080	5.7482
78	6	1	1	28	298	417	79	-0.9318	0.9318	-0.9000	1.3066	-9.6009	5.7482
78	6	1	2	28	60	84	16	-0.9275	0.9369	-0.3888	1.2909	-7.2320	4.9434
78	6	1	3	28	250	327	51	-6.5999	6.5839	-0.2553	0.2436	-1.5080	1.3613
78	6	2	0	28	22	27	5	-0.0335	2.1756	-0.0753	0.0755	-0.0504	0.6773
78	6	3	0	28	22	27	5	-0.0385	2.1756	-0.0755	0.0753	-0.0475	0.6773
78	6	4	0	28	26	32	6	-0.4217	0.4458	-0.1219	0.0000	-0.0000	0.3617
78	6	5	0	28	26	32	6	-0.4458	0.4217	-0.1219	0.0000	-0.0000	0.3617
78	6	6	0	28	16	19	3	-2.7524	0.2946	-0.0176	0.0398	-0.0001	0.5115
78	6	7	0	28	16	19	3	-0.2946	2.7524	-0.0176	0.0398	-0.0001	0.5115
78	6	8	0	28	31	45	8	-0.4222	0.3667	-0.0000	0.2539	-0.9121	0.1149
78	6	9	0	28	31	45	8	-0.3667	0.4222	0.0000	0.2539	-0.9121	0.1149
78	6	10	0	28	30	40	6	-0.1000	0.1000	-0.1380	0.0480	0.0000	1.6480
78	6	11	0	28	23	27	4	-2.8234	0.2872	0.0000	0.2127	-0.7092	0.0754
78	6	12	0	28	23	30	5	-0.2872	2.8234	0.0000	0.2127	-0.7092	0.0754
78	6	13	0	28	49	66	13	-2.8291	0.2894	-0.0000	0.3399	-0.0000	1.4297
78	6	14	0	28	49	66	13	-0.2894	2.8291	-0.0000	0.3399	-0.0000	1.4297
78	6	15	0	28	30	42	8	-2.3140	0.1480	-0.0580	0.0580	-1.4080	2.3980
78	6	16	0	28	30	42	8	-0.1480	2.3140	-0.0580	0.0580	-1.4080	2.3980
78	6	17	0	28	27	32	5	-1.7091	0.2160	0.0000	0.1238	-0.5342	0.0439
78	6	18	0	28	8	9	1	-1.9307	-0.0000	-0.0117	0.0000	-0.0001	0.2606
78	6	19	0	28	41	55	12	-1.2917	0.6817	-0.0970	0.1758	-0.0000	0.8720
78	6	20	0	28	41	55	12	-0.6817	1.2917	-0.0970	0.1758	-0.0000	0.8720
78	6	21	0	28	27	35	6	-0.2160	1.7091	0.0000	0.1238	-0.5342	0.0439
78	6	22	0	28	8	9	1	0.0000	1.9307	-0.0117	0.0000	-0.0001	0.2606
78	6	23	0	28	8	9	1	-0.0052	0.0045	-0.1241	0.1243	-0.2448	0.2448
78	6	24	0	28	6	9	1	-0.0045	0.0052	-0.1196	0.1198	-0.2449	0.2449
78	6	25	0	28	79	141	27	-1.0180	1.0180	-0.2390	0.2210	-4.4034	4.4034
78	6	26	0	28	24	29	5	-1.7526	1.7526	0.0411	1.9335	-9.8111	3.3040
78	6	27	0	28	4	4	0	-0.0992	0.0992	0.9496	1.0888	-7.5372	-7.3612
78	6	27	1	28	98	215	27	-0.4229	0.4229	0.7242	1.5382	-8.3280	-3.9188
78	6	28	0	28	314	478	58	-4.4492	4.4492	-0.8134	0.2049	-2.6187	1.1911
78	6	28	1	28	1264	1663	319	-4.7323	4.7323	-1.4570	-0.2444	-3.6233	1.6125
78	6	29	0	28	12	19	3	-0.6193	0.6187	-0.0482	0.0008	-0.0008	0.3388
78	6	30	0	28	8	9	1	-0.3585	0.3564	-0.0860	0.0000	-0.0000	0.2980
78	6	31	0	28	8	9	1	-0.3585	0.3564	-0.0860	0.0000	-0.2980	0.0000
78	6	32	0	28	20	36	6	-0.1724	0.1804	-0.0036	0.0484	-1.3658	0.0002
78	6	33	0	28	13	15	2	-0.0679	0.0679	0.0000	1.4781	-0.0106	0.0580
78	6	34	0	28	29	46	8	-0.1419	0.1421	-0.9095	0.0001	-0.2150	0.2331
78	6	35	0	28	12	24	4	-0.0520	0.0521	-0.8444	-0.0244	-0.0526	0.0520
78	6	36	0	28	64	130	24	-0.2304	0.2304	-0.2688	0.2688	-0.2688	0.2688
78	6	37	0	28	4	4	0	-0.0410	0.0410	0.0000	0.0922	-0.2675	0.0000
78	6	38	0	28	4	4	0	-0.0263	0.0270	-0.0000	0.0000	-0.0000	0.3148
78	6	39	0	28	8	9	1	-0.0284	0.0284	-0.0419	0.0419	-0.7037	0.0000
78	6	40	0	28	26	42	8	-0.0836	0.4183	-0.8830	0.0313	-0.1819	0.0877
78	6	41	0	28	16	27	5	-0.1479	0.2020	-0.1029	0.1006	-0.7413	0.1135
78	6	42	0	28	52	87	19	-0.2366	-0.0342	-0.3608	0.3604	-0.3607	0.3603
78	6	43	0	28	15	17	2	-0.0224	0.0449	-0.5795	0.0580	-0.0673	0.0673
78	6	44	0	28	12	14	2	-0.0182	0.0364	-0.4374	0.0800	-0.0546	0.0546
78	6	45	0	28	8	9	1	-0.0322	0.0322	0.0000	0.6242	-0.0019	0.0019
78	6	46	0	28	26	42	8	-0.0836	0.4183	-0.8830	0.0313	-0.0877	0.1819
78	6	47	0	28	16	27	5	-0.1479	0.2020	-0.1029	0.1006	-0.1135	0.7413
78	6	48	0	28	32	69	13	0.0342	0.2366	-0.3608	0.3604	-0.3607	0.3603
78	6	49	0	28	7	14	1	-0.0224	0.0449	-0.5795	0.0580	-0.0673	0.0673
78	6	50	0	28	6	8	0	-0.0182	0.0364	-0.4374	0.0800	-0.0546	0.0546
78	6	51	0	28	8	9	1	-0.0322	0.0322	-0.0000	0.6242	-0.0019	0.0019
78	6	52	0	28	20	27	3	-0.4115	0.4650	-0.2049	0.0000	-0.0000	0.4312
78	6	53	0	28	16	26	4	-0.5079	0.4684	-0.0000	0.0064	-0.5350	0.0000
78	6	54	0	28	20	33	5	-0.6533	0.7149	-0.0063	0.0090	-0.6720	0.0000
78	6	55	0	28	20	30	4	-0.6532	0.7149	-0.0063	0.0026	-0.0000	0.6720
78	6	56	0	28	16	26	4	-0.5079	0.4682	-0.0000	0.0000	-0.0000	0.5350
78	6	57	0	28	20	27	3	-0.4115	0.4650	-0.2049	0.0000	-0.4312	0.0000
78	6	58	0	28	8	9	1	-0.0459	0.0352	-0.1978	0.0272	-0.0288	0.0021
78	6	59	0	28	8	9	1	-0.0459	0.0352	-0.1978	0.0272	-0.0021	0.0288
78	7	0	0	28	554	1063	105	-6.3062	6.3062	-0.8975	2.8843	-11.7063	5.1300
78	7	1	0	28	12	24	2	0.0059	2.1667	-0.0001	0.0001	-0.0021	0.6587
78	7	2	0	28	12	24	2	0.0059	2.1667	-0.0001	0.0001	-0.0021	0.6587
78	7	3	0	28	30	54	4	-0.4217	0.4414	-0.1216	-0.0002	-0.0000	0.3537
78	7	4	0	28	30	57	5	-0.4414	0.4217	-0.1216	-0.0002	-0.0000	0.3537
78	7	5	0	28	30	54	4	-2.7411	0.2807	-0.0172	0.0312	-0.0016	0.4944
78	7	6	0	28	30	54	4	-0.2807	2.7411	-0.0172	0.0312	-0.0016	0.4944
78	7	7	0	28	12	24	2	-0.4015	0.3561	0.0003	0.1265	-0.9074	0.0033
78	7	8	0	28	12	24	2	-0.3561	0.4015	0.0003	0.1265	-0.9074	0.0033
78	7	9	0	28	12	24	2	-2.8118	0.2733	0.0314	0.1155	-0.6968	-0.0006
78	7	10	0	28	12	24	2	-0.2733	2.8119	0.0314	0.1155	-0.6968	-0.0006
78	7	11	0	28	12	24	2	-2.8181	0.2688	0.1231	0.2312	0.0705	1.4141
78	7	12	0	28	12	24	2	-0.2688	2.8181	0.1231	0.2312	0.0705	1.4141
78	7	13	0	28	30	57	5	-2.2835	0.1371	-0.0109	0.0109	-1.3478	2.3816
78	7	14	0	28	30	54	4	-0.1371	2.2835	-0.0109	0.0109	-1.3478	2.3816
78	7	15	0	28	12	24	2	-1.7031	0.2046	0.0175	0.0617	-0.5273	0.0007
78	7	16	0	28	12	24	2	-1.9235	-0.0099	-0.0122	-0.0046	-0.0014	0.2552
78	7	17	0	28	12	24	2	-1.2836	0.6668	0.0677	0.1312	0.0586	0.8597
78	7	18	0	28	12	24	2	-0.6668	1.2836	0.0678	0.1312	0.0586	0.8597
78	7	19	0	28	12	24	2	-0.2046	1.7031	0.0175	0.0617	-0.5273	0.0007
78	7	20	0	28	12	24	2	0.0099	1.9235	-0.0122	-0.0046	-0.0014	0.2552
80	20	0	0	28	372	478	80	-2.0033	2.0033	0.0000	5.2698	-7.5567	6.7913
80	20	0	1	28	88	110	18	-2.0033	2.0033	0.6423	5.3342	-7.2835	5.8014
80	21	0	0	28	104	130	24	-2.0033	2.0033	0.0000	5.3342	-7.2835	5.8014
80	21	0	1	28	130	166	30	-2.0033	2.0033	0.0000	5.1895	-7.5567	6.6603
80	22	0	0	28	116	142	26	-2.0033	2.0033	-0.0000	5.1895	-7.5567	6.4138
80	23	0	0	28	20	24	4	-2.0033	2.0033	0.0000	5.1895	-7.5567	6.3893
80	24	0	0	28	352	453	75	-2.0033	2.0033	0.0000	5.1895	-7.5567	6.7913
80	24	0	1	28	32	39	7	-2.0033	2.0033	0.6423	2.2879	-7.2835	3.2475
80	25	0	0	28	74	93	17	-2.0033	2.0033	0.0000	2.4157	-7.2835	5.4873
80	25	0	1	28	130	166	30	-2.0033	2.0033	0.0000	5.1895	-7.5567	6.6603
80	26	0	0	28	116	142	26	-2.0033	2.0033	-0.0000	5.1895	-7.5567	6.4138
80	27	0	0	28	20	24	4	-2.0033	2.0033	0.0000	5.1895	-7.5567	6.3893
80	28	0	0	28	13	19	3	-2.1533	2.1533	0.0000	0.0000	-7.7067	6.8063
82	20	0	0	28	68	83	13	-2.0929	2.0929	2.0103	3.5900	0.0341	2.6868
82	20	0	1	28	300	392	66	-1.5960	1.6427	0.0000	3.5257	-3.6147	3.6355
82	21	0	0	28	174	218	36	-1.5961	1.6429	0.0000	2.8444	-3.6149	3.6358
82	21	0	1	28	34	41	7	0.0000	0.6495	2.8442	3.5900	0.0341	2.6868
82	22	0	0	28	103	129	21	-1.5961	1.6429	0.0000	2.8444	-3.6149	3.6358
82	23	0	0	28	20	24	4	-1.5961	1.5961	0.0000	2.0283	-3.6149	3.6358
82	24	0	0	28	280	367	61	-1.5960	1.6427	0.0000	2.8442	-3.6147	3.6355
82	25	0	0	28	174	218	36	-1.5961	1.6429	0.0000	2.8444	-3.6149	3.6358
82	26	0	0	28	103	129	21	-1.5961	1.6429	0.0000	2.8444	-3.6149	3.6358
82	27	0	0	28	20	24	4	-1.5961	1.5961	0.0000	2.0283	-3.6149	3.6358
82	28	0	0	28	13	19	3	-1.7460	1.7460	0.0000	0.0000	-3.7647	3.7855
84	20	0	0	28	320	400	70	-2.0317	2.0317	-0.0000	6.0241	-5.8194	5.8605
84	20	1	0	28	38	46	8	-0.1862	0.1862	5.6724	7.2143	-0.9558	2.1654
84	20	1	1	28	20	40	6	-3.1214	3.1214	6.2744	9.3739	-0.8848	2.1654
84	21	0	0	28	106	128	22	-2.0317	2.0317	1.4927	6.0241	-5.8194	5.7219
84	21	0	1	28	52	64	12	-1.7594	1.7594	-0.0000	1.9720	-5.2452	5.8605
84	21	1	0	28	20	27	4	-3.1214	3.1214	5.6724	9.3739	-0.8848	2.1654
84	22	0	0	28	68	84	16	-1.7594	1.7594	-0.0000	5.3106	-5.8194	5.5600
84	22	1	0	28	4	4	0	-2.8335	2.8335	6.3307	9.3018	-0.5975	-0.2913
84	23	0	0	28	20	24	4	-1.7594	1.7594	0.0000	5.3106	-5.8194	5.5600
84	24	0	0	28	300	375	65	-2.0317	2.0317	-0.0000	6.0241	-5.8194	5.8605
84	25	0	0	28	102	123	21	-2.0317	2.0317	1.4927	6.0241	-5.8194	5.7219
84	25	0	1	28	52	64	12	-1.7594	1.7594	-0.0000	1.9720	-5.2452	5.8605
84	26	0	0	28	68	84	16	-1.7594	1.7594	-0.0000	5.3106	-5.8194	5.5600
84	27	0	0	28	20	24	4	-1.7594	1.7594	0.0000	5.3106	-5.8194	5.5600
84	28	0	0	28	13	19	3	-1.9220	1.9094	0.0000	0.0000	-5.9694	6.0105
86	12	0	0	28	58	68	6	-8.5427	8.5427	0.0000	4.4332	-8.1245	15.4749
86	13	0	0	28	36	42	6	-8.7991	8.7991	0.0000	4.4332	-7.6202	15.4749
86	14	0	0	28	14	18	2	-9.4023	9.4023	0.0000	4.4332	-9.4023	9.4023
86	15	0	0	28	5	9	1	-9.4023	9.4023	0.0000	5.8467	-9.4023	9.4023
86	16	0	0	28	58	68	6	-3.4171	3.4171	0.0000	1.7733	-3.2498	6.1900
88	16	0	0	28	77	104	17	-39.7157	39.7157	-6.5054	8.8593	-59.9236	9.9957
88	17	0	0	28	77	104	17	-39.7157	39.7157	-6.5054	8.8593	-59.9236	9.9957
88	18	0	0	28	20	29	5	-39.7157	39.7158	-6.5054	4.2703	-32.3845	9.9956
88	19	0	0	28	20	29	5	-39.7157	39.7158	-6.5054	4.2703	-32.3845	9.9956
88	20	0	0	28	50	60	10	-39.7157	39.7157	-6.5053	8.8593	-59.9236	-32.3845
88	21	0	0	28	50	60	10	-39.7157	39.7157	-6.5053	8.8593	-59.9236	-32.3845
88	22	0	0	28	24	29	5	-39.7157	39.7158	-6.5053	4.2703	-59.9236	-32.3845
88	23	0	0	28	24	29	5	-39.7157	39.7158	-6.5053	4.2703	-59.9236	-32.3845
88	24	0	0	28	77	104	17	-15.8863	15.8863	-2.6021	3.5437	-23.9694	3.9983
90	6	0	0	28	137	195	38	-2.2411	2.2411	-0.2607	0.8116	-1.1532	8.3398
90	6	0	1	28	12	16	2	-2.1312	2.1312	-0.1303	0.2804	-1.1532	1.6361
90	6	1	0	28	2055	3316	548	-7.2386	7.2386	-1.2032	3.3952	-14.3184	6.9985
90	6	1	1	28	172	218	44	-1.7045	1.7045	-0.8949	1.3290	-4.5785	5.8844
90	6	1	2	28	36	44	8	-1.6298	1.6298	-0.7154	1.4500	-9.0691	3.8527
90	6	1	3	28	266	327	51	-7.2829	7.2829	-0.1389	0.1341	-0.0951	1.9847
90	6	2	0	28	24	29	5	-1.0101	0.9635	-0.0356	0.0638	-0.0181	0.7188
90	6	3	0	28	20	24	4	-1.9920	2.4014	-0.0000	0.1857	-0.5252	0.0000
90	6	4	0	28	16	19	3	-1.1650	0.8564	-0.0538	0.0607	-1.0142	-0.1870
90	6	5	0	28	45	55	10	-0.9663	0.9971	-0.0000	0.1565	-0.4151	0.0921
90	6	6	0	28	24	29	5	-1.0101	0.9635	-0.0356	0.0638	-0.7188	0.0181
90	6	7	0	28	20	24	4	-1.9920	2.4014	-0.0000	0.1857	0.0000	0.5252
90	6	8	0	28	16	19	3	-1.1650	0.8564	-0.0538	0.0607	0.1870	1.0142
90	6	9	0	28	45	55	10	-0.9663	0.9971	-0.0000	0.1565	-0.0921	0.4151
90	6	10	0	28	28	39	7	-1.0091	1.3041	-0.0000	0.2651	-0.6814	0.0000
90	6	11	0	28	16	19	3	-0.9540	0.6028	-0.0853	0.0365	0.2594	1.2530
90	6	12	0	28	50	62	12	-0.7958	0.7042	-0.0234	0.1500	-0.0937	0.5374
90	6	13	0	28	28	36	6	-1.3041	1.0091	-0.2651	0.0000	0.0000	0.6814
90	6	14	0	28	16	19	3	-0.9540	0.6028	-0.0853	0.0365	-1.2530	-0.2594
90	6	15	0	28	50	62	12	-0.7958	0.7042	-0.0234	0.1500	-0.5374	0.0937
90	6	16	0	28	40	55	11	-1.2427	1.1354	-0.9205	0.0426	-0.0557	0.0557
90	6	17	0	28	34	52	10	-1.2427	1.1354	-0.9205	0.0426	-0.0557	0.0557
90	6	18	0	28	4	4	0	-0.0943	0.0943	1.4749	1.6272	-9.2016	-9.0503
90	6	18	1	28	60	125	19	-0.4115	0.4115	1.1751	1.8377	-9.9563	-7.1277
90	6	19	0	28	56	72	14	-0.4787	0.4787	-0.4952	0.0764	-0.0381	3.0049
